***** SPECIES DEFINITIONS *****
*
*define LL,SL,TD, etc here
*
*LBOUND = lower boundary conditions
* 0 = constant deposition velocity (VDEP)
* 1 = constant mixing ratio
* 2 = constant upward flux (SGFLUX)
* 3 = constant vdep + vertically distributed upward flux  (uses both SGFLUX and DISTH)
*
*MBOUND - Upper boundary conditions
* 0 = CONSTANT EFFUSION VELOCITY (VEFF)  - (H and H2 set in code for molecular diffusion/diffusion limited flux)
* 1 = constant mixing ratio - never been used so would need testing
* 2 = CONSTANT FLUX (SMFLUX) (option for CO2/CO/0 in code)
*
*
*
*   LONG-LIVED O  H  C  S  N  CL LBOUND  VDEP0   FIXEDMR SGFLUX    DISTH MBOUND SMFLUX  VEFF0
lC3H       LL  0  1  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
lC3H2      LL  0  2  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
tC3H2      LL  0  2  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
HCAER      LL  0  2  4  0  0  0    0     0.      0.      0.        0.      0      0.      0.        !C4H2
HCAER2     LL  0  6  6  0  0  0    0     0.      0.      0.        0.      0      0.      0.        !C6H6
HCAER3     LL  0  1  3  0  1  0    0     0.      0.      0.        0.      0      0.      0.        !HC3N
* NQ should be the number above
* note that species that have isotopes (only S for now) need to be the final entries in species.dat for proper functioning of the isotope code.
*   TRIDIAGONAL SOLVER
*NQ1 should be the number directly above
*   SHORT-LIVED SPECIES
C2H4O      SL  1  4  2  0  0  0
C2H5N      SL  0  5  2  0  1  0
C2H6N      SL  0  6  2  0  1  0
C3H2CN     SL  0  2  4  0  1  0
C3H3CN     SL  0  3  4  0  1  0
C3H5CN     SL  0  5  4  0  1  0
C4H2CN     SL  0  2  5  0  1  0
C4H3CN     SL  0  3  5  0  1  0
C4H7       SL  0  7  4  0  0  0
C4H9       SL  0  9  4  0  0  0
C5H        SL  0  1  5  0  0  0
C5H10      SL  0  10 5  0  0  0
C5H11      SL  0  11 5  0  0  0
C5H12      SL  0  12 5  0  0  0
C5H2       SL  0  2  5  0  0  0
C5H3       SL  0  3  5  0  0  0
C5H4       SL  0  4  5  0  0  0
C5H5       SL  0  5  5  0  0  0
C5H6       SL  0  6  5  0  0  0
C5H7       SL  0  7  5  0  0  0
C5H8       SL  0  8  5  0  0  0
C5H9       SL  0  9  5  0  0  0
C6H10      SL  0  10 6  0  0  0
C6H11      SL  0  11 6  0  0  0
C6H12      SL  0  12 6  0  0  0
C6H13      SL  0  13 6  0  0  0
C6H14      SL  0  14 6  0  0  0
C6H3       SL  0  3  6  0  0  0
C6H7       SL  0  7  6  0  0  0
C6H8       SL  0  8  6  0  0  0
C6H9       SL  0  9  6  0  0  0
C7H10      SL  0  10 7  0  0  0
C7H4       SL  0  4  7  0  0  0
C7H5       SL  0  5  7  0  0  0
C7H6       SL  0  6  7  0  0  0
C7H7       SL  0  7  7  0  0  0
C7H8       SL  0  8  7  0  0  0
C7H9       SL  0  9  7  0  0  0
C8H        SL  0  1  8  0  0  0
C8H3       SL  0  3  8  0  0  0
C8H4       SL  0  4  8  0  0  0
C8H6       SL  0  6  8  0  0  0
H2C3N      SL  0  2  3  0  1  0
H2C2N      SL  0  2  2  0  1  0
H2CO       SL  1  2  1  0  0  0
HC4N       SL  0  1  4  0  1  0
HC5N       SL  0  1  5  0  1  0
NCCHNH     SL  0  2  2  0  2  0
*   INERT SPECIES                 Fixed MR
Ar         IN  0  0  0  0  0  0   0.00
N2         IN  0  0  0  0  2  0   0.80          !must be last IN  (FIXED MR NOT YET USED...)
* NSP should be the number directly above
HV         HV  0  0  0  0  0  0
M          M   0  0  0  0  0  0
